Description,Price,Rating,Review Count,URL
"Wireless Bluetooth Headphones Earphone For Samsung Galaxy Note20 Ultra Neckband Earphone Bluetooth 5.0 Wireless Headphones with Hi-Fi Stereo Sound, 12Hrs Playtime, Lightweight Ergonomic Neckband, Sweat-Resistant Magnetic EarbudsBluetooth Neckband with Vibration Alert for Calls, in-Ear Wireless Earphones with 12 Hour Battery Life, Fast Charging & in-Built Mic, IPX5 Sweatproof Headphones (GB4, GOLDEN, Black)",₹940,5.0 out of 5 stars,1,https://www.amazon.in/Samsung-Galaxy-Note20-Ultra-EarbudsBluetooth/dp/B09H7LMRZN/ref=sr_1_198?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748245&sprefix=wireless+earphones%2Caps%2C238&sr=8-198
realme Buds Wireless 2 Neo Bluetooth in Ear Earphones with Mic (Green),"₹1,499",4.1 out of 5 stars,"86,062",https://www.amazon.in/realme-Wireless-Bluetooth-Earphones-Green/dp/B09GG2NLB1/ref=sr_1_199?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748245&sprefix=wireless+earphones%2Caps%2C238&sr=8-199
"pTron Bassbuds Jade Gaming True Wireless Headphone with 40Hrs Total Playtime with Case, Low Latency, Deep Bass, BT5.0, Touch Control, Dual Mic, Passive Noise Cancellation & IPX4 Waterproof (Black)","₹1,499",4.0 out of 5 stars,"3,856",https://www.amazon.in/Bassbuds-Jade-Headphone-Cancellation-Waterproof/dp/B09BNZLTDZ/ref=sr_1_200?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748245&sprefix=wireless+earphones%2Caps%2C238&sr=8-200
"pTron Tangentbeat Bluetooth 5.0 Wireless Headphones with Deep Bass, Ergonomic, IPX4 Sweat/Waterproof Neckband, Magnetic Earbuds, Voice Assistant, Passive Noise Cancelation & Mic - (Black & Yellow)",₹699,3.9 out of 5 stars,"43,867",https://www.amazon.in/Tangentbeat-Bluetooth-Headphones-Waterproof-Cancelation/dp/B08D76XV4R/ref=sr_1_201?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748245&sprefix=wireless+earphones%2Caps%2C238&sr=8-201
BLAXSTOC BTER48 Wireless Bluetooth In Ear Neckband Headphone with Mic (Multicolour),₹189,3.3 out of 5 stars,55,https://www.amazon.in/BLAXSTOC-BTER48-Bluetooth-Headphone-Multicolour/dp/B08Z8468F3/ref=sr_1_202?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748245&sprefix=wireless+earphones%2Caps%2C238&sr=8-202
"pTron Bassbuds Duo New Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS, Dual HD Mic, Type-C Fast Charging, IPX4 Water-Resistant, Passive Noise Cancelling & Voice Assistant (Black)",₹798,3.6 out of 5 stars,"13,086",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A0823741HE00XGNYUEPL&url=%2FBassbuds-Duo-Headphones-Water-Resistant-Cancelling%2Fdp%2FB09DD9SX9Z%2Fref%3Dsr_1_203_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748245%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-203-spons%26psc%3D1&qualifier=1641748245&id=4292822257282299&widgetName=sp_mtf
"pTron Bassbuds Vista in-Ear True Wireless Bluetooth 5.1 Headphones with Deep Bass, IPX4 Water/Sweat Resistant, Passive Noise Cancelation, Voice Assistance & Earbuds with Built-in HD Mic (White)",₹999,3.5 out of 5 stars,"20,459",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A079737415IVZFK8XM1M7&url=%2FBassbuds-Vista-Headphones-Cancelation-Assistance%2Fdp%2FB08S16JKT8%2Fref%3Dsr_1_204_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748245%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-204-spons%26psc%3D1&qualifier=1641748245&id=4292822257282299&widgetName=sp_mtf
"Ambrane BassBand Beat Wireless Earphones with Bluetooth V5.0, 9Hrs Playtime, Boosted Bass with HD Audio, IPX4 Waterproof, in-Line Mic and Control Buttons (Grey)",₹599,3.4 out of 5 stars,189,https://www.amazon.in/Ambrane-Beat-Earphones-Bluetooth-Waterproof/dp/B097TLXM7T/ref=sr_1_205?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748245&sprefix=wireless+earphones%2Caps%2C238&sr=8-205
"EASYSHOP Neckband in Ear Wireless Earphones with Mic, 12 Hours Playtime,IPX5 Sweatproof Headphones, Latest Bluetooth 5.0 & Flexible Headset with in-Built Microphone (z-Black)",₹399,,,https://www.amazon.in/EASYSHOP-Earphones-Sweatproof-Headphones-Microphone/dp/B09PHKW5C2/ref=sr_1_206?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748245&sprefix=wireless+earphones%2Caps%2C238&sr=8-206
"Noise Flair in-Ear Wireless Bluetooth Smart Neckband Earphone with Touch Controls, 35 Hour Playtime, Environmental noise Cancellation with Dual mic, Fast Charging (Forest Green)","₹1,799",3.9 out of 5 stars,"8,649",https://www.amazon.in/Noise-Wireless-Bluetooth-Environmental-Cancellation/dp/B08SVZJNVP/ref=sr_1_207?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748245&sprefix=wireless+earphones%2Caps%2C238&sr=8-207
"TECHLIBO Sport Wireless Bluetooth Earphone Neckband, Built-in HD Mic Crystal Clear Voice On Call, Home/Office/Gym Earphone High Bass Noise Cancellation Headphone for All Android Smartphone",₹189,,,https://www.amazon.in/Bluetooth-Cancellation-Headphone-All-Smartphone/dp/B09MDDT67D/ref=sr_1_208?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748245&sprefix=wireless+earphones%2Caps%2C238&sr=8-208
"AXL ABN02 Bluetooth 5.0 in-Ear Wireless Neckband Earphone with Fast Charging, Upto 15 Hour Playtime, 10mm Extra Bass Drivers with HD Sound, Magnetic Earbuds and Micro SD Support (Blue)",₹799,3.7 out of 5 stars,30,https://www.amazon.in/AXL-Bluetooth-Wireless-Neckband-Earphone/dp/B09NVNRNCF/ref=sr_1_209?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748245&sprefix=wireless+earphones%2Caps%2C238&sr=8-209
Philips Audio TAT1225 Bluetooth Truly Wireless in Ear Earbuds with Mic (Blue),"₹1,899",3.4 out of 5 stars,"1,714",https://www.amazon.in/Philips-Bluetooth-Headphones-Assistant-Cancellation/dp/B08LDYBTJ1/ref=sr_1_210?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748245&sprefix=wireless+earphones%2Caps%2C238&sr=8-210
"Syvo Flex Bluetooth 5.0 WirelessIn Ear Headphones with Mic Deep Bass, Ergonomic Design, IPX4 Sweat/Waterproof Neckband, Magnetic Earbuds, Voice Assistant, Passive Noise Cancelation - (Black)",₹549,3.5 out of 5 stars,"4,361",https://www.amazon.in/Syvo-Flex-Headphones-Microphone-Smartphones/dp/B07Z4SBGMT/ref=sr_1_211?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748245&sprefix=wireless+earphones%2Caps%2C238&sr=8-211
"ZEBRONICS Zeb-Evolve Wireless ​in Ear​ ​Neckband Earphone​ ​with Supporting BTv5.0, Voice Assistant, Rapid Charge, Up to 17H Playback, Dual Pairing, Call Function & Magnetic Earpiece. (Metallic Blue)",₹649,3.7 out of 5 stars,"4,001",https://www.amazon.in/ZEBRONICS-Zeb-Evolve-Supporting-Metallic-Blue/dp/B09GFWJDY1/ref=sr_1_212?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748245&smid=A14CZOWI0VEHLG&sprefix=wireless+earphones%2Caps%2C238&sr=8-212
"pTron Bassbuds Jets True Wireless Bluetooth 5.0 Headphones, 20Hrs Total Playback with Case, Deep Bass, Touch Control, IPX4 Water Resistant, Voice Assistant, Built-in Mic & Digital Display (White)",₹999,3.6 out of 5 stars,"81,042",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg13_1?ie=UTF8&adId=A02574062X2OWFE3SO96W&url=%2FBassbuds-Jets-Bluetooth-Headphones-Resistant%2Fdp%2FB08S18FJLH%2Fref%3Dsr_1_213_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748245%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-213-spons%26psc%3D1&qualifier=1641748245&id=4292822257282299&widgetName=sp_btf
AGARO 33404 Bluetooth Wireless in Ear Earphones with Mic (Black),₹999,4.0 out of 5 stars,106,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg13_1?ie=UTF8&adId=A10416261RUHKV9JVP2V1&url=%2FAGARO-Wireless-Bluetooth-Earphone-Waterproof%2Fdp%2FB084L9PLMF%2Fref%3Dsr_1_214_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748245%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-214-spons%26psc%3D1&qualifier=1641748245&id=4292822257282299&widgetName=sp_btf
"B.Rebel Wireless Immersive Audio Neckband with Quick Charge, Secure Fit, Magnetic Earbuds, Metallic Controller, IPX4, 20H Playback, Dual Pairing Bluetooth (NB-101-BLACK)","₹1,299",5.0 out of 5 stars,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A06036773RX5JUUKEIR20&url=%2FWireless-Immersive-Controller-Bluetooth-NB-101-BLACK%2Fdp%2FB09MFVYW68%2Fref%3Dsr_1_209_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748248%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-209-spons%26psc%3D1&qualifier=1641748248&id=3198767977899292&widgetName=sp_atf_next
"EDYELL® C5M True Wireless Earbuds/Earphones/in-Ear TWS Stereo Headphones with Advanced Bluetooth V5.0 IPX7 Waterproof Extra-Long Playtime, Built-in Mic with Deep Bass for Sports and Workout","₹1,299",3.6 out of 5 stars,"1,830",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A0060601ER7EZNINUW83&url=%2FEarphones-Headphones-Bluetooth-Waterproof-Extra-Long%2Fdp%2FB09FDWTFDX%2Fref%3Dsr_1_210_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748248%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-210-spons%26psc%3D1&qualifier=1641748248&id=3198767977899292&widgetName=sp_atf_next
ENNUI ENN02 Single Ear Wireless Bluetooth Earphone Headphone for Calling & Music with mic & Warranty for All Android & Smartphones Devices,₹189,3.7 out of 5 stars,15,https://www.amazon.in/ENNUI-Bluetooth-Headphone-All-Smartphones/dp/B09LD4T1SP/ref=sr_1_211?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&sprefix=wireless+earphones%2Caps%2C238&sr=8-211
ELECTRO HUB i7s Truly Wireless Bluetooth In Ear Earbuds with Mic (White),₹344,2.8 out of 5 stars,228,https://www.amazon.in/ELECTRO-HUB-i7s-Wireless-Bluetooth/dp/B092G3FP9F/ref=sr_1_212?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&sprefix=wireless+earphones%2Caps%2C238&sr=8-212
"REDTECH Magnetic Earbuds Wireless Bluetooth Neckband with Microphone High Bass Noise Cancelling for Pixel, OnePlus, Samsung, Xiaomi, Realme, OPP0, ViV0, Mi, Mp3/Mp4, Desktop, Laptop & All Devices",₹249,3.5 out of 5 stars,3,https://www.amazon.in/REDTECH-Magnetic-Bluetooth-Microphone-Cancelling/dp/B09P3YXR2Y/ref=sr_1_213?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&sprefix=wireless+earphones%2Caps%2C238&sr=8-213
KDM A1 Plus 2 Wireless Bluetooth In Ear Neckband Earphone with Mic (Black),₹694.44,4.7 out of 5 stars,8,https://www.amazon.in/A1-Plus-Wireless-Bluetooth-Neckband/dp/B092DM9LLZ/ref=sr_1_214?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&sprefix=wireless+earphones%2Caps%2C238&sr=8-214
"UBON CL-123 Bluetooth Headset in-Ear Earphones Multicolor Wireless Neckband with in-Built mic Feature, Upto 12Hours Playtime for Travelling, Gym, and Sports Activities",₹499,4.0 out of 5 stars,44,https://www.amazon.in/UBON-Bluetooth-Multicolor-Travelling-Activities/dp/B09FQ6W9J1/ref=sr_1_215?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&sprefix=wireless+earphones%2Caps%2C238&sr=8-215
"pTron Bassfest Plus Magnetic in Ear Bluetooth 5.0 Wireless Headphones with Mic, Stereo Sound with Bass, IPX4 Water & Sweat Resistant, Voice Assistance, Ergonomic & Lightweight - (Black & Grey)",₹599,3.6 out of 5 stars,"17,233",https://www.amazon.in/Bassfest-Plus-Headphones-Assistance-Lightweight/dp/B08HKY84KL/ref=sr_1_216?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&sprefix=wireless+earphones%2Caps%2C238&sr=8-216
"realme Buds Wireless in-Ear Bluetooth 5.0, Deep Bass, IPX4 Sweatproof Earphone with mic (Blue)","₹1,799",4.1 out of 5 stars,"86,062",https://www.amazon.in/realme-Wireless-Bluetooth-Sweatproof-Earphone/dp/B09GS1JT3D/ref=sr_1_217?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&sprefix=wireless+earphones%2Caps%2C238&sr=8-217
"WeCool Moonwalk M3 Bluetooth in Ear True Wireless Earbuds with High Bass for Music Lovers, Touch Control Earpods with HD Stereo Sound, 24 Hours Battery, Digital Display Sports Earbuds BT 5.1","₹1,299",3.7 out of 5 stars,"2,724",https://www.amazon.in/Moonwalk-M3-Bluetooth-Wireless-Earbuds/dp/B09BVLNWSW/ref=sr_1_218?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&sprefix=wireless+earphones%2Caps%2C238&sr=8-218
"pTron Bassbuds Duo New Bluetooth 5.1 Wireless Headphone with Stereo Audio, Touch Control TWS, Dual HD Mic, Type-C Fast Charging, IPX4 Water-Resistant, Passive Noise Cancelling & Voice Assistant(Blue)",₹799,3.6 out of 5 stars,"13,086",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A07504552R9W1NUKUYS0H&url=%2FBassbuds-Duo-Bluetooth-Water-Resistant-Cancelling%2Fdp%2FB09DD7N79Q%2Fref%3Dsr_1_219_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748248%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-219-spons%26psc%3D1&qualifier=1641748248&id=3198767977899292&widgetName=sp_mtf
"pTron Bassbuds Vista in-Ear True Wireless Bluetooth 5.1 Headphones with Deep Bass, IPX4 Water/Sweat Resistant, Passive Noise Cancelation, Voice Assistance & Earbuds with Built-in HD Mic (Black)",₹999,3.5 out of 5 stars,"20,459",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A04502352UZCGSC0HNJPV&url=%2FBassbuds-Vista-Headphones-Cancelation-Assistance%2Fdp%2FB08S18HVD5%2Fref%3Dsr_1_220_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748248%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-220-spons%26psc%3D1&qualifier=1641748248&id=3198767977899292&widgetName=sp_mtf
JOCOBOO i7s Truly Wireless Bluetooth in Ear Earbuds with Mic (White),₹389,2.7 out of 5 stars,4,https://www.amazon.in/JOCOBOO-i7s-Wireless-Bluetooth-Earbuds/dp/B09MRXJKC6/ref=sr_1_221?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&sprefix=wireless+earphones%2Caps%2C238&sr=8-221
"DUETMI EX1 Pure Wireless Bluetooth Headphones, Headset with Mic and Sound Button Earphone for M i Note 5/6/7 Pro, 6A, Y2, A2, A1, Y3 for All Smartphones (Yello) Modal X-1",₹279,4.1 out of 5 stars,39,https://www.amazon.in/DUETMI-Wireless-Bluetooth-Headphones-Smartphones/dp/B09M7BWN6Z/ref=sr_1_222?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&sprefix=wireless+earphones%2Caps%2C238&sr=8-222
Noise Buds VS201 V2 Truly Wireless Earbuds with Dual Equalizer | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance and Bluetooth v5.1 (Snow White),"₹1,299",3.8 out of 5 stars,"3,002",https://www.amazon.in/Noise-Wireless-Equalizer-Resistance-Bluetooth/dp/B098R31B47/ref=sr_1_223?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&smid=A14CZOWI0VEHLG&sprefix=wireless+earphones%2Caps%2C238&sr=8-223
"Noise Flair in-Ear Wireless Bluetooth Smart Neckband Earphone with Touch Controls, 35 Hour Playtime, Environmental noise Cancellation with Dual mic, Fast Charging (Stone Blue)","₹1,799",3.9 out of 5 stars,"8,649",https://www.amazon.in/Noise-Wireless-Bluetooth-Environmental-Cancellation/dp/B08SW6MQMD/ref=sr_1_224?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&sprefix=wireless+earphones%2Caps%2C238&sr=8-224
"OAXN Wireless Bluetooth Headphones, Headset with Mic and Sound Button Earphone for M i Note 5/6/7 Pro, 6A, Y2, A2, A1, Y3 for All Smartphones (Yello) Modal X-2",Not Available,,,https://www.amazon.in/OAXN-Wireless-Bluetooth-Headphones-Smartphones/dp/B09NYLX6RQ/ref=sr_1_225?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&sprefix=wireless+earphones%2Caps%2C238&sr=8-225
"Newly Launched Boult Audio AirBass Propods X TWS Earbuds, 32H Playtime, Fast Charging Type-C, IPX5 Water Resistant, Touch Controls and Voice Assistant (Black)","₹1,515",4.0 out of 5 stars,539,https://www.amazon.in/Boult-Audio-AirBass-Resistant-Assistant/dp/B09ND98QXM/ref=sr_1_226?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&sprefix=wireless+earphones%2Caps%2C238&sr=8-226
Royal Range HBS-730 Neckband Wireless Bluetooth Waterproof Headset with K1 Single Ear Wireless Bluetooth Earphone Headphone for Calling & Music with mic,₹439,3.8 out of 5 stars,10,https://www.amazon.in/Royal-Range-Bluetooth-Waterproof-Headphone/dp/B09D86KWBJ/ref=sr_1_227?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&sprefix=wireless+earphones%2Caps%2C238&sr=8-227
"Ambrane Bassband Bluetooth Wireless in Ear Earphones with Mic, High Bass Stereo Sound, 8 Hours Playtime, Water Splash Proof, inbuilt Mic (ANB-33, Black)",₹799,3.8 out of 5 stars,432,https://www.amazon.in/Ambrane-Bluetooth-Earphones-ANB-33-Black/dp/B082XBLW36/ref=sr_1_228?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748248&smid=A14CZOWI0VEHLG&sprefix=wireless+earphones%2Caps%2C238&sr=8-228
"GOVO GOBUDS 920 True Wireless Earbuds with Mic & 30 Hours Battery Life, IPX5 Water Resistant, Bluetooth 5.1, Super Touch Control with Type C Fast Charging (Platinum Black)","₹2,599",5.0 out of 5 stars,5,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A09659591NLB6WFEHDEC6&url=%2FGOVO-GOBUDS-920-Resistant-Bluetooth%2Fdp%2FB09P36YZN7%2Fref%3Dsr_1_229_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748248%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-229-spons%26psc%3D1&qualifier=1641748248&id=3198767977899292&widgetName=sp_btf
"pTron Bassfest Plus Magnetic in Ear Bluetooth 5.0 Wireless Headphones with Mic, Stereo Sound with Bass, IPX4 Water & Sweat Resistant, Voice Assistance, Ergonomic & Lightweight - (Black & Grey)",₹599,3.6 out of 5 stars,"17,233",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A00760933CQQJGKEVVWGN&url=%2FBassfest-Plus-Headphones-Assistance-Lightweight%2Fdp%2FB08HKY84KL%2Fref%3Dsr_1_230_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748248%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-230-spons%26psc%3D1&qualifier=1641748248&id=3198767977899292&widgetName=sp_btf
"pTron Bassbuds Pro (New) in-Ear True Wireless Bluetooth 5.1 Headphones with Deep Bass, Low Latency Gaming Earphones, Touch Control, IPX4 Water/Sweat Resistance TWS Earbuds & Built-in Mic(Black & Red)",₹999,3.6 out of 5 stars,"18,498",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A02771461M0ZPZ7ZTTSEQ&url=%2FBassbuds-Pro-Bluetooth-Headphones-Resistance%2Fdp%2FB08S19RGWG%2Fref%3Dsr_1_225_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748250%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-225-spons%26psc%3D1&qualifier=1641748250&id=3235591006192888&widgetName=sp_atf_next
"pTron Bassbuds Lite V2 Bluetooth 5.1 Wireless Headphone, 20Hrs Total Playtime with Case, Punchy Bass, Touch Control, HD Mic, IPX4 Water Resistant, Passive Noise Cancellation & Voice Assistant (White)",₹999,3.8 out of 5 stars,"2,131",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A02350581LQJEWX4A08LL&url=%2FBassbuds-Lite-V2-Bluetooth-Cancellation%2Fdp%2FB09BLDCK38%2Fref%3Dsr_1_226_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748250%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-226-spons%26psc%3D1&qualifier=1641748250&id=3235591006192888&widgetName=sp_atf_next
Lowfe Wireless Bluetooth Headset Magnet Earphone with Hand-Free Calling Built-in-Mic Bass and Sweatproof Perfect for Gym Running with Mobile Stand,₹279,5.0 out of 5 stars,1,https://www.amazon.in/Lowfe-Wireless-Bluetooth-Hand-Free-Sweatproof/dp/B09MB831SD/ref=sr_1_227?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748250&sprefix=wireless+earphones%2Caps%2C238&sr=8-227
"Noise Air Buds+ Truly Wireless Earbuds with Instacharge & Hypersync Technology, Silicone tip, Superb Calling & 20 Hour Playtime - Jet Black","₹2,499",3.8 out of 5 stars,"14,587",https://www.amazon.in/Noise-Wireless-Instacharge-Hypersync-Technology/dp/B092ZFV1FC/ref=sr_1_228?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748250&sprefix=wireless+earphones%2Caps%2C238&sr=8-228
boAt 102 Bluetooth Wireless in Ear Earphones with Mic (Black),"₹1,099",3.8 out of 5 stars,"3,147",https://www.amazon.in/102-Wireless-Lightweight-Immersive-Resistance/dp/B08CVSCCS5/ref=sr_1_229?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748250&sprefix=wireless+earphones%2Caps%2C238&sr=8-229
"pTron Bassbuds Vista in-Ear True Wireless Bluetooth 5.1 Headphones with Deep Bass, IPX4 Water/Sweat Resistant, Passive Noise Cancelation, Voice Assistance & Earbuds with Built-in HD Mic (White)",₹999,3.5 out of 5 stars,"20,459",https://www.amazon.in/Bassbuds-Vista-Headphones-Cancelation-Assistance/dp/B08S16JKT8/ref=sr_1_230?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748250&sprefix=wireless+earphones%2Caps%2C238&sr=8-230
"Ambrane Dots Muse True Wireless Earbuds with 23 Hours Playtime, Boosted Bass, Easy Touch Controls, Bluetooth V5.1, Voice Assistance, IPX4 (Black)","₹1,199",3.9 out of 5 stars,67,https://www.amazon.in/Ambrane-Dots-Muse-Bluetooth-Assistance/dp/B097TL86D7/ref=sr_1_231?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748250&sprefix=wireless+earphones%2Caps%2C238&sr=8-231
JBL C50HI Wired in Ear Earphones with Mic (Blue),₹499,3.9 out of 5 stars,"72,775",https://www.amazon.in/JBL-C50HI-Ear-Headphones-Blue/dp/B07JQKR35P/ref=sr_1_232?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748250&sprefix=wireless+earphones%2Caps%2C238&sr=8-232
"Infinizy HM1000 Business Purpose Wireless Bluetooth V4.0 Earphone with Immersive Sound and Hands Free Mic Headphone,Headset for All Smartphones & Tablets with 3 Year Warranty",₹499,1.5 out of 5 stars,2,https://www.amazon.in/Infinizy-Bluetooth-Immersive-Headphone-Smartphones/dp/B09N1WPJMP/ref=sr_1_233?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748250&sprefix=wireless+earphones%2Caps%2C238&sr=8-233
